1;2;"523/2010";2;4;19/03/2010;23/03/2010;05/10/2013;133;1;132;;696648486.09;;696648486.09;"Execução de obras e serviços visando à adequação às exigências FIFA para reforma e ampliação da capacidade de público do Estádio Nacional de Brasília, consistindo nos trabalhos de desenvolvimento de projeto executivo dos sistemas especiais de tecnologia, "broad-casting"; execução das obras civis de recuperação estrutural da atual estrutura de arquibancadas, obras civis para adaptação e ampliação das novas arquibancadas, rebaixamento do nível do gramado, construção dos demais ambientes contidos no projeto executivo de engenharia, assim como, a execução das instalações e dos sistemas elétricos, hidráulicos, ar-condicionado e de segurança. Este contrato contempla os serviços de rede eletrônica e de iluminação.";76;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1643;360;"2013NE801539";3;24;10/07/2013;10/07/2013;27/09/2013;11876;1;12629;;660.00;;660.00;"1,00000 UNIDADE
FRIGOBAR, CAPACIDADE 110 A 130 L";21261;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1644;360;"2013NE801540";3;22;11/07/2013;11/07/2013;27/09/2013;11876;1;13005;;62.00;;62.00;"100,00000 und
ACESSÓRIO/COMPONENTE ELÉTRICO ELETRÔNICO
caixa de passagem, material pvc, tipo embutir, comprimento 4 pol, largura 2 po
l, cor preta, aplicação instalações elétricas";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1645;360;"2013NE801541";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;13005;;734.48;;734.48;"100,00000 und eletroduto rígido pesado, vara de 3/4 polegada c/ 3m.
50,00000 und eletroduto, material pvc, tipo rígido, bitola 1 pol, cor preta
10,00000 und interruptor 1 seção, de embutir, na cor branca
30,00000 und luminária 2 x 40 w
50,00000 und luva eletroduto, metálica com parafuso para fixação no eletroduto, 1 pol
2,00000 und tomada para ar condicionado 4 x 2, na cor branca
50,00000 pct c 20 und bucha de nylon no 10 pacote c/ 20un";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1646;360;"2013NE801542";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;13006;;708.30;;708.30;"50,00000 und cotovelo soldável de pvc 25mm x 1/2 azul c/ anel de metal (1o linha)
50,00000 und luva corrediça de pvc de 3/4 polegada na cor branca c/ anel de borracha
10,00000 und luva corrediça soldável de 25mm na cor marrom c/ anel de borracha (1o linha)
10,00000 und luva soldável de pvc de 25mm x 3/4 na cor marrom (1o linha)
10,00000 und luva soldável de pvc de 32mm x 25mm na cor marrom (1o linha)
10,00000 und  torneira de pressão metálica inoxidável para lavatório, de 1/2 , acabamento c4
10,00000  rolo de 23 cm de lã de carneiro de 9mm (anti-respingo/econômico) para pintura
10,00000 und rolo de 23cm de esponja tamanho grande c/ cabo (1o linha)
10,00000 und rolo de 9 cm de esponja tamanho pequeno c/ cabo (1o linha)
10,00000 und rolo pintura predial, material esponja sintética, aplicação superfície lisa/ r
ugosa/acrílica e látex, comprimento 9 cm, material cabo plástico resistente, c
aracterísticas adicionais com suporte
100,00000 und bucha de pvc n° 8 com parafusos
100,00000 und bucha parafuso, material náilon, comprimento 6 cm, espessura 10 mm";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1647;360;"2013NE801543";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;12806;;97.60;;97.60;"20,00000 und
SIFÃO
sifão plástico de 30 cm, para lavatório, de 40 x 32mm";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1648;360;"2013NE801544";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;12787;;208.95;;208.95;"10,00000 latA tinta acrílica";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1649;360;"2013NE801545";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;11903;;38.10;;38.10;"20,00000 und
ACESSÓRIO/COMPONENTE ELÉTRICO ELETRÔNICO
espelho, tomada, plástico, cego, 4 x 2, na cor branca";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1650;360;"2013NE801546";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;11848;;182.50;;182.50;"10,00000 und
MASSA CORRIDA
massa para madeira. produto à base de emulsão acrílica modificada, cargas mine
rais inertes, espessantes, sufactantes, microbicidas não metálicos e solvente
universal. rendimento: 10 a 16 m2 por galão de 3,6 l. galão de 3,6 l";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1651;360;"2013NE801547";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;13007;;241.40;;241.40;"2,00000 und selador, composição à base de nitrocelulose, aplicação tratamento cor natural em móveis, cor incolor, acabamento fosco,  étodo aplicação rolo, pincel, pisto la ou boneca
2,00000 und solvente composto de hidrocarbonetos aromáticos, alcóois, éteres, cetonas e gel glicois - estereis isento de benzeno ou produto clorado. conforme nbr 11702 da abnt, tipo 4.5.10, galão 5 l
2,00000 und solvente, aspecto físico líquido, aplicação diluição tinta galão 5 litros";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1652;360;"2013NE801548";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;13008;;1182.45;;1182.45;"5,00000 rolo cabo isolado pp 2 x 2,5 m
20,00000 und fita isolante anti-chama de 19mmx20m
10,00000 und interruptor de 2 seções com tomada, de embutir, na cor branca
5,00000 und interruptor de 2 seções, de embutir, na cor branca
50,00000 und placa cega, material pvc, formato retangular, comprimento 4 pol, largura 2 pol, aplicação tampa caixa rede elétrica, características adicionais com parafuso
10,00000 und plafonier em pvc cor branco, soquete e-27 em porcelana
3,00000 und quadro de distribuição de circuitos elétricos, embutido, 6/8 disjuntores (6 ne
ma e 8 din)
20,00000 und reator lâmpada, quantidade lâmpadas 1 un, potência lâmpada 20 w, tensão alimentação 220 v, aplicação lâmpadas fluorescentes, características adicionais partida rápida";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1653;360;"2013NE801549";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;13008;;48.00;;48.00;"10,00000 saco com 5kg cal hidratada branca em po saco com 5 kg
5,00000 und trincha de 1 1/2 polegada (1o linha)
5,00000 und espátula de aço flexível , cabo de madeira, largura de 06 cm
10,00000 und serra para arco de serra";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1655;360;"2013NE801551";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;11904;;63.20;;63.20;"10,00000 und
ACESSÓRIO/COMPONENTE ELÉTRICO ELETRÔNICO
calha lâmpada fluorescente, tipo lisa, quantidade lâmpadas 1 un, potência lâmpada 40 w";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1656;360;"2013NE801552";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;11904;;2597.10;;2597.10;"10,00000 und broxa pintura cabo madeira cerdas sintético e fibra natural retangular, cabo marrom 123x65mm
10,00000 kg arame galvanizado no 18 rolo
5,00000 und espatula dentada
5,00000 und disco de corte seco p/ cerâmica
5,00000 und colher de pedreiro de 4 polegadas
1,00000 und carro de mão, tipo caverão
5,00000 und espátula lisa
50,00000 und telha de amianto 2,10mx1,15m";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1657;360;"2013NE801553";3;24;11/07/2013;11/07/2013;27/09/2013;11876;1;13010;;782.60;;782.60;"1,00000 und cabo elétrico flexível 4mm, peça 100 mt
1,00000 rolo cabo elétrico flexível 6mm, peça 100 mt
3,00000 rolo 100 m cabo flexível extra deslizante bitola 2,5 mm , peça com rolo 100 metros. condutor: fios de cobre nu, têmpera mole, encordoamento classe 5 de 1,5 a 4,0 mm. isolação: composto termoplástico à base de pvc flexível (tensões até 450/750v),
anti-chama (não propagação e auto extinção de fogo) , temperatura: 70oc em operação, 100o c em sobrecarga e 160o c em curto-circuito. normas: nbr nm 247 enbr nm 280.
5,00000 und disjuntor trifásico 3a amp
10,00000 und lâmpada eletrônica de 30w, tipo palito.
40,00000 und lâmpada fluorescente de 40w x 240v.
10,00000 und soquete pronto plafon panorâmico e-27 2a 250 v / 100 w corpo em termoplástico de engenharia e partes condutoras em liga de cobre, na cor branca. 
10,00000 und tomada combinada com 1 interruptor simples mais 1 tomada universal retangular padrão nbr bitola de 10a-250v de 1 linha
50,00000 und caixa plástica de pvc de embutir 4x2. 1olinha";21254;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1658;355;"1/2013";3;5;27/05/2013;27/05/2013;26/08/2013;13011;1;12959;;5500000.00;;5500000.00;"Aquisição de solução IPS composta por hardware e software embarcado para inspeção de rede quer permita: monitoração de tráfego, análise do conteúdo monitorado por meio de regras, registro da ocorrência de regra durante a análise, mapeamento de ativos de rede e da naturaza de seus serviços baseado no tráfego transmitido e recebido; e criação de relatórios personalizáveis";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1660;360;"2013NE800317";2;5;09/09/2013;09/09/2013;09/11/2013;12828;1;12266;;2466.66;;2466.66;"Aquisição de material para manutenção de veiculos";547;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1661;360;"2013NE800316";2;5;09/09/2013;09/09/2013;09/11/2013;12828;1;11918;;11173.32;;11173.32;"Aquisição de material para manutenção de veiculos";547;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1662;360;"2013NE800330";2;5;10/09/2013;10/09/2013;10/11/2013;12828;1;12266;;1915.00;;1915.00;"Aquisição de material para manutenção de veiculos - SI 39";547;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1663;361;"2013NE000022";3;22;17/05/2013;17/05/2013;31/05/2013;12182;2;;42;1062.00;;1062.00;"Pagamento de diárias para fiscalização de produtos controlados.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1664;361;"2013NE000024";3;22;17/05/2013;17/05/2013;31/05/2013;12182;2;;44;1062.00;;1062.00;"Pagamento de diárias para fiscalização de produtos controlados.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1665;354;"2013NE800372";3;24;06/06/2013;06/06/2013;06/06/2014;13012;1;12711;;10842.00;;10842.00;"AQUISIÇÃO DE 04 (QUATRO) SWITCH GIGABIT GERENCIÁVEL, COM 48 PORTAS, MARCA HP.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1666;354;"2013NE800452";3;24;02/07/2013;02/07/2013;02/07/2014;13012;1;12027;;850.00;;850.00;"AQUISIÇÃO DE 02 (DOIS) NO-BREAK 1.500 VA, MARCA ENERMAX.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1667;354;"2013NE800370";3;24;06/06/2013;06/06/2013;06/06/2014;13012;1;12827;;124.00;;124.00;"AQUISIÇÃO DE 02 (DUAS) RÉGUAS ELÉTRICAS COM 10 TOMADAS, MARCA CTC.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1668;354;"2013NE800492";3;24;08/07/2013;08/07/2013;08/07/2014;13012;1;13013;;232.50;;232.50;"AQUISIÇÃO DE MATERIAIS DE CONSUMO DE COMUNICAÇÃO: 1.000 (MIL) IDENTIFICADOR WIC3, 6MM, MARCA HELLERMANNTYTON; 01 (UM) VELCRO PRETO, MARCA MAXTELECOM; 500 (QUINHENTOS) MARCADOR HG8, MARCA HELLERMANNTYTON.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1669;354;"2013800383";3;24;11/06/2013;11/06/2013;11/06/2014;13012;1;12712;;3610.81;;3610.81;"AQUISIÇÃO DE MOBILIÁRIO: 17 (DEZESSETE) POLTRONA GIRATÓRIA, DIGITADOR, COM BRAÇO, MARCA PROGETTARE; 02 (DUAS) POLTRONA GIRATÓRIA, ESPALDAR ALTO, COM BRAÇO, MARCA PROGETTARE.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1670;354;"2013NE800365";3;24;05/06/2013;05/06/2013;05/06/2014;13012;1;12712;;11691.96;;11691.96;"AQUISIÇÃO DE MOBILIÁRIO: 83 (OITENTA E TRÊS) POLTRONA GIRATÓRIA, DIGITADOR, SEM BRAÇOS, MARCA PROGETTARE; 04 (QUATRO) POLTRONA GIRATÓRIA, ESPALDAR ALTO, COM BRAÇOS, MARCA PROGETTARE.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1671;354;"2013NE800364";3;24;05/06/2013;05/06/2013;05/06/2014;13012;1;12890;;13928.00;;13928.00;"AQUISIÇÃO DE MOBILIÁRIO: 06 (SEIS) MESA PARA COMPUTADOR 1,10 X 0,60M, MARCA SUPREME; 70 (SETENTA) MESA PARA COMPUTADOR 0,80 X 0,60M, MARCA SUPREME; 04 (QUATRO) MESA PARA COMPUTADOR 1,00 X 0,70M, MARCA JN MOVEIS PLANEJADOS; 04 (QUATRO) MESA PARA COMPUTADOR 1,40 X 0,70M, MARCA ALBERFLEX; 04 (QUATRO) MÓDULO DE  LIGAÇÃO MESA L 0,70 X 0,70M, MARCA AVANTI; 02 (DUAS) MESAS DE APOIO 1,40 X 0,60M, MARCA AVANTI.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1672;354;"2013NE800363";2;24;07/08/2013;07/08/2013;31/03/2014;11969;1;13014;;85000.00;;85000.00;"Aquisição de Torre Autoportante de 50m.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1673;360;"1602382013NE800450";2;24;29/08/2013;29/08/2013;27/09/2013;12179;1;12340;;1090.75;;1090.75;"AQUISIÇÃO DE MEDICAMENTO E MATERIAL MÉDICO";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1674;360;"1602382013NE800451";2;24;29/08/2013;29/08/2013;27/09/2013;12179;1;13015;;561.83;;561.83;"AQUISIÇÃO DE MEDICAMENTO E MATERIAL MÉDICO";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1675;360;"2013NE800646";3;24;27/08/2013;27/08/2013;27/09/2013;11763;1;12818;;350.00;;350.00;"AQS APRESENTADOR MULTIMÍDIA CONF DIEX 104/SA-52ºCT - 14 AGO 13----------------
2013NC006675/COTER - 24 MAI 13 - PE 2/11 - 160046 - CMF (PARTICIPANTE)--------
NUP 64187.002429/2013-14 PROC ORIGEM: 2011PR00002";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1678;360;"1602382013NE800454";2;24;29/08/2013;29/08/2013;27/09/2013;12179;1;12188;;361.44;;361.44;"AQUISIÇÃO DE MEDICAMENTO E MATERIAL MÉDICO";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1682;360;"2013NE800317";3;24;18/07/2013;18/07/2013;31/12/2013;11969;1;13017;;403.40;;403.40;"Aquisição de Gás Liquefeito de Petróleo GLP";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1683;51;"058/2013";2;4;20/05/2013;20/05/2013;31/05/2014;129;1;10733;;899614.18;;899614.18;"Fornecimento e implantação de Sistema de Videomonitoramento (hardware e software).";223;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1684;468;"21023";2;4;08/08/2013;08/08/2013;03/07/2014;128;1;514;;5853694.60;844957.27;6698651.87;"Requalificação da Av Marechal Floriano - trecho término do viaduto sobre a linha férrea até a divisa municipal";598;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1686;360;"2013NE800567";3;24;09/07/2013;09/07/2013;09/07/2013;11804;1;11858;;155.00;;155.00;"Material de limpeza e produtos de higienização";762;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1687;360;"2013NE800569";3;24;09/07/2013;09/07/2013;09/07/2013;11804;1;11975;;168.00;;168.00;"Material de copa e cozinha";762;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1688;360;"2013NE800358";2;24;22/08/2013;22/08/2013;27/09/2013;12822;1;12023;;2165.00;;2165.00;"AQUISIÇÃO DE MATERIAL DE COPA E COZINHA";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1689;360;"2013NE800359";2;24;22/08/2013;22/08/2013;27/09/2013;12822;1;12045;;65.40;;65.40;"AQUISIÇÃO DE MATERIAL DE LIMPEZA E PROD DE HIGIENIZAÇÃO";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1690;360;"2013NE800360";2;24;22/08/2013;22/08/2013;27/09/2013;12822;1;13018;;1146.50;;1146.50;"AQUISIÇÃO DE MATERIAL DE LIMPEZA E PROD DE HIGIENIZAÇÃO";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1691;360;"2013NE800361";2;24;22/08/2013;22/08/2013;27/09/2013;12822;1;13018;;327.00;;327.00;"AQUISIÇÃO DE MATERIAL DE COPA E COZINHA";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1692;360;"2013NE800362";2;24;22/08/2013;22/08/2013;27/09/2013;12822;1;13018;;270.00;;270.00;"AQUISIÇÃO DE MATERIAL DE ACONDICIONAMENTO E EMBALAGEM";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1693;360;"2013NE800366";2;24;29/08/2013;29/08/2013;29/09/2013;12822;1;13019;;3400.00;;3400.00;"SERVIÇO DE LIMPEZA E CONSERVAÇÃO";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1694;360;"2013NE800372";2;24;06/09/2013;06/09/2013;27/09/2013;12822;1;11939;;84.00;;84.00;"AQUISIÇÃO DE MATERIAL DE COPA E COZINHA";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1695;360;"2013NE800373";2;24;06/09/2013;06/09/2013;27/09/2013;12822;1;11939;;388.30;;388.30;"AQUISIÇÃO DE MATERIAL DE LIMPEZA E PROD DE HIGIENIZAÇÃO";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1696;360;"2013NE800374";2;24;06/09/2013;06/09/2013;27/09/2013;12822;1;11939;;444.00;;444.00;"AQUISIÇÃO DE MATERIAL DE ACONDICIONAMENTO E EMBALAGEM";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1697;360;"2013NE800495";2;10;13/08/2013;13/08/2013;31/12/2013;13020;1;13021;;777.40;;777.40;"AQUISICAO DE GENEROS ALIMENTICIOS PARA ATENDER AS NECESSIDADES DO BTL";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1698;360;"2013NE800644";3;24;27/08/2013;27/08/2013;27/09/2013;11763;1;12881;;173.80;;173.80;"AQS PAPEL A4 CONF DIEX 104/SA-52ºCT - 14 AGO 13-------------------------------
2013NC006675/COTER - 24 MAI 13 - PE 2/11 - 160046 - CMF (PARTICIPANTE)--------
NUP 64187.002429/2013-14 PROC ORIGEM: 2011PR00002";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1699;360;"2013NE800645";3;24;27/08/2013;27/08/2013;27/09/2013;11763;1;12882;;180.00;;180.00;"AQS ESPIRAL ENCADERNAÇÃO CONF DIEX 104/SA-52ºCT - 14 AGO 13
2013NC006675/COTER - 24 MAI 13 - PE 2/11 - 160046 - CMF (PARTICIPANTE)
NUP 64187.002429/2013-14 PROC ORIGEM: 2011PR00002";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1700;360;"2013NE800382";2;24;16/09/2013;16/09/2013;27/09/2013;12822;1;12023;;188.00;;188.00;"AQUISIÇÃO DE MATERIAL DE LIMPEZA E PROD DE HIGIENIZAÇÃO";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1701;360;"2013NE800643";2;24;27/08/2013;27/08/2013;27/09/2013;11763;1;11974;;69.90;;69.90;"AQS MAT EXPEDIENTE CONF DIEX 104/SA-52ºCT - 14 AGO 13
2013NC006675/ COTER - 24 MAI 13 - PE 2/11 - 160046 - CMF (PARTICIPANTE)
NUP 64187.002429/2013-14 PROC ORIGEM: 2011PR00002";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1702;360;"2013NE800650";3;24;28/08/2013;28/08/2013;27/09/2013;11763;1;11859;;150.00;;150.00;"AQS CAPA PLASTICA PVC CONF DIEX 104 - 52CT 14AGO13 PE 2/2011 160046 CMF PARTCI
PANTE -2013NC006675/COTER 24MAI13 - NUP 64187.002429/2013-14 PROC ORIGEM: 201
1PR00002";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1703;360;"2013NE800654";3;22;29/08/2013;29/08/2013;27/09/2013;11763;1;11762;;2690.00;;2690.00;"AQS SERV_DE LOCAçãO DE VEICULOS CONF RQ-153 ND-33.03 DE 29AGOSTO2013
EB:64427002357201327 PE-13/2012 10ªRM(160047) PARTICIPANTE
2013NC007175-COTER DE 27MAI2013 PROC ORIGEM: 2012PR00013";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1704;360;"2013NE800659";3;24;29/08/2013;29/08/2013;27/09/2013;11763;1;11903;;1198.96;;1198.96;"AQS MAT ELÉTRICO CONF DIEX 136/SA-52ºCT - 27 AGO 13 
2013NC006675/COTER - 24 MAI 13 - PE 10/12 - 160044 - 23ºBC (PARTICIPANTE)
NUP 64187.002609/2013-98 PROC ORIGEM: 2012PR00010";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1705;360;"2013NE800660";3;24;29/08/2013;29/08/2013;27/09/2013;11763;1;11848;;1393.25;;1393.25;"AQS MAT MNT INSTALAÇÕES CONF DIEX 135/SA-52ºCT - 27 AGO 13
2013NC006675/COTER - 24 MAI 13 - PE 10/12 - 160044 - 23ºBC (PARTICIPANTE)
NUP 64187.002607/2013-07 PROC ORIGEM: 2012PR00010";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1706;360;"2013NE800495";2;10;13/08/2013;13/08/2013;31/12/2013;13020;1;13021;;777.40;;777.40;"AQUISICAO DE GENEROS PARA ATENDER DESPESAS COM ALIMENTACAO DE MILITARES EMPREGADOS DURANTE JOGOS MUNDIAIS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1707;361;"2013NE800220";3;22;07/06/2013;07/06/2013;31/12/2013;11969;1;11782;;3474.00;;3474.00;"Locação de veículo automotor utilitário tipo Pick-up 4X4.";600;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1708;360;"2013NE800497";2;10;13/08/2013;13/08/2013;31/12/2013;13020;1;13021;;1972.60;;1972.60;"AQUISICAO DE GENEROS PARA ALIMENTACAO DE MILITARES DURANTE OS JOGOS MUNDIAIS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1709;360;"2013NE800188";3;24;28/06/2013;28/06/2013;31/07/2013;12182;1;12040;;6999.60;;6999.60;"Aquisição de gêneros de alimentação";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1710;360;"2013NE800495";2;10;13/08/2013;13/08/2013;31/12/2013;13020;1;13021;;777.40;;777.40;"AQUISICAO DE GENEROS PARA ALIMENTACAO DE MILITARES DURANTE OS JOGOS MUNDIAIS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1711;360;"2013NE800651";3;24;08/08/2013;08/08/2013;31/12/2013;12993;1;13022;;1498.98;;1498.98;"Aquisição de material para manutenção de veículos, visando atender as necessidades da seção de manutenção e transporte do Hospital Geral de Salvador.";;FALSE;TRUE;5;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1712;360;"2013NE800671";3;22;13/08/2013;13/08/2013;31/12/2013;12993;1;13022;;2490.00;;2490.00;"Aquisição do serviço de manutenção de veículos, visando atender as necessidades da seção de manutenção e transporte do Hospital Geral de Salvador.";;FALSE;TRUE;5;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1714;360;"2013NE800567";2;10;30/08/2013;30/08/2013;31/12/2013;13020;1;13025;;9998.56;;9998.56;"LOCACAO DE VEICULO PARA TRANSPORTAR MILITARES NOS JOGOS MUNDIAIS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1715;360;"2013NE800672";3;24;14/08/2013;14/08/2013;31/12/2013;12993;1;13024;;7945.00;;7945.00;"Aquisição de mochila com capacidade de 10L/ 3Kg, marca trilhas e rumos, não inclui cantil, visando atender as necessidades da tropa de apoio de saúde para grandes eventos e copa do mundo de 2014.";;FALSE;TRUE;5;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1716;360;"2013NE800683";3;22;15/08/2013;15/08/2013;31/12/2013;12993;1;13026;;990.00;;990.00;"Serviço de confecção de impressos gráficos, visando atender as necessidades do Hospital Geral de Salvador, por ocasião dos grandes eventos/ copa  do mundo 2014.";;FALSE;TRUE;5;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1717;360;"2013NE800569";2;10;30/08/2013;30/08/2013;31/12/2013;13020;1;13027;;6990.78;;6990.78;"AQUISICAO DE MATERIAL PERMANENTE A SER UTILIZADO NOS JOGOS MUNDIAIS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1718;361;"2013NE800273";2;22;09/07/2013;09/07/2013;08/08/2013;12243;1;13028;;3000.00;;3000.00;"Prestação de serviço de manutenção e conservação de veículos.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1719;361;"2013NE800582";2;24;09/07/2013;09/07/2013;09/07/2013;11804;1;11974;;33.97;;33.97;"Material de expediente";10936;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1720;360;"2013NE800593";2;24;10/07/2013;10/07/2013;10/07/2013;11804;1;13076;;297.00;;297.00;"Material de expediente";10936;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1721;360;"2013NE800610";3;24;11/07/2013;11/07/2013;11/07/2013;11804;1;12018;;1837.00;;1837.00;"Material de Expediente";10936;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1722;360;"2013NE800613";3;24;11/07/2013;11/07/2013;11/07/2013;11804;1;12809;;4200.00;;4200.00;"Material para manutenção de veículos";761;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1723;360;"2013NE800614";3;22;11/07/2013;11/07/2013;11/07/2013;11804;1;12809;;1746.40;;1746.40;"Manutenção e Conservação de Veículos";761;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1724;360;"2013NE800732";3;24;08/08/2013;08/08/2013;08/08/2013;11804;1;13077;;707.98;;707.98;"Equipamento para audio, video e foto";;FALSE;TRUE;5;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1725;360;"2013NE800220";3;22;19/07/2013;19/07/2013;31/07/2013;12182;1;12078;;19838.00;;19838.00;"Contratação de serviço de manutenção e conservação de bens imóveis.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
